"ANO";"AUTO";"BICICLETA";"BOLETIM";"CAMINHAO";"CARROCA";"CONSORCIO";"CONT_ACID";"CONT_VIT";"CORREDOR";"DIA";"DIA_SEM";"FATAIS";"FERIDOS";"FERIDOS_GR";"FONTE";"FX_HORA";"ID";"LATITUDE";"LOCAL";"LOCAL_VIA";"LOG1";"LOG2";"LONGITUDE";"LOTACAO";"MES";"MORTE_POST";"MORTES";"MOTO";"NOITE_DIA";"ONIBUS_INT";"ONIBUS_MET";"ONIBUS_URB";"OUTRO";"PREDIAL1";"QUEDA_ARR";"REGIAO";"TAXI";"TEMPO";"TIPO_ACID";"UPS"
2017;2;0;NA;0;0;"";1;0;0;8;"QUARTA-FEIRA";0;"0";0;"EPTC";7;"638014";-30 027854;"Cruzamento";"R SIQUEIRA CAMPOS & R URUGUAI";"R SIQUEIRA CAMPOS";"R URUGUAI";-51 229026;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;1;0;NA;0;0;"";1;0;0;8;"QUARTA-FEIRA";0;"0";0;"EPTC";12;"638070";-30 038652;"Cruzamento";"AV LOUREIRO DA SILVA & R JOAO ALFREDO";"AV LOUREIRO DA SILVA";"R JOAO ALFREDO";-51 227842;"1";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;2;0;NA;0;0;"";1;0;0;8;"QUARTA-FEIRA";0;"0";0;"EPTC";16;"638068";-30 033627;"Logradouro";"517 R MARECHAL FLORIANO PEIXOTO";"R MARECHAL FLORIANO PEIXOTO";"";-51 227175;"0";3;0;0;0;"DIA";"0";0;"0";0;517;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;1;0;NA;1;0;"";1;0;0;8;"QUARTA-FEIRA";0;"0";0;"EPTC";15;"638072";-30 035008;"Logradouro";"2001 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 222156;"0";3;0;0;0;"DIA";"0";0;"0";0;2001;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;8;"QUARTA-FEIRA";0;"0";0;"EPTC";16;"638066";-30 034748;"Cruzamento";"AV LOUREIRO DA SILVA & AV JOAO PESSOA";"AV LOUREIRO DA SILVA";"AV JOAO PESSOA";-51 221296;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;1;0;NA;0;0;"";1;1;0;8;"QUARTA-FEIRA";0;"2";0;"DEPTRAN";16;"638018";-30 026598;"Cruzamento";"R VOLUNTARIOS DA PATRIA & R DA CONCEICAO";"R VOLUNTARIOS DA PATRIA";"R DA CONCEICAO";-51 219646;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;0;0;NA;1;0;"";1;0;0;9;"QUINTA-FEIRA";0;"0";0;"EPTC";20;"638309";-30 035033;"Cruzamento";"R ESPIRITO SANTO & R CEL FERNANDO MACHADO";"R ESPIRITO SANTO";"R CEL FERNANDO MACHADO";-51 229851;"0";3;0;0;0;"NOITE";"0";0;"0";0;0;0;"SUL";"1";"CHUVOSO";"ABALROAMENTO";1
2017;2;0;NA;0;0;"";1;0;0;9;"QUINTA-FEIRA";0;"0";0;"EPTC";9;"638094";-30 032722;"Logradouro";"392 R SARMENTO LEITE";"R SARMENTO LEITE";"";-51 220745;"0";3;0;0;0;"DIA";"0";0;"0";0;392;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;9;"QUINTA-FEIRA";0;"0";0;"EPTC";12;"638142";-30 03623;"Cruzamento";"AV JOAO PESSOA & R DA REPUBLICA";"AV JOAO PESSOA";"R DA REPUBLICA";-51 220146;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;2;0;NA;0;0;"";1;0;0;9;"QUINTA-FEIRA";0;"0";0;"EPTC";22;"638308";-30 03623;"Cruzamento";"AV JOAO PESSOA & R DA REPUBLICA";"AV JOAO PESSOA";"R DA REPUBLICA";-51 220146;"0";3;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"CHUVOSO";"COLISAO";1
2017;1;0;NA;0;0;"";1;0;0;10;"SEXTA-FEIRA";0;"0";0;"DEPTRAN";13;"638158";-30 030074;"Logradouro";"77 R SARMENTO LEITE";"R SARMENTO LEITE";"";-51 219407;"0";3;0;0;0;"DIA";"1";0;"0";0;77;0;"CENTRO";"0";"BOM";"CHOQUE";1
2017;2;0;NA;0;0;"";1;0;0;11;"SABADO";0;"0";0;"EPTC";7;"638149";-30 027882;"Logradouro";"728 AV ALBERTO BINS";"AV ALBERTO BINS";"";-51 219119;"0";3;0;0;0;"DIA";"0";0;"0";0;728;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;2;0;NA;0;0;"";1;1;0;12;"DOMINGO";0;"1";0;"DEPTRAN";12;"638135";-30 036238;"Logradouro";"284 R WASHINGTON LUIZ";"R WASHINGTON LUIZ";"";-51 237534;"0";3;0;0;0;"DIA";"0";0;"0";0;284;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2017;1;0;NA;0;0;"";1;1;0;13;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";14;"639607";-30 028013;"Cruzamento";"R SIQUEIRA CAMPOS & TRAV FRANCISCO DE LEONARDO TRUDA";"R SIQUEIRA CAMPOS";"TRAV FRANCISCO DE LEONARDO TRUDA";-51 22949;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;2;0;NA;0;0;"";1;0;0;13;"SEGUNDA-FEIRA";0;"0";0;"EPTC";15;"638230";-30 026493;"Logradouro";"54 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 226267;"0";3;0;0;0;"DIA";"0";0;"0";0;54;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;0;0;NA;0;0;"";1;1;0;13;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";14;"638176";-30 026011;"Logradouro";"190 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 225078;"0";3;0;0;1;"DIA";"0";0;"0";0;190;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;2;0;NA;0;0;"";1;0;0;13;"SEGUNDA-FEIRA";0;"0";0;"EPTC";15;"638228";-30 03722;"Logradouro";"140 R DA REPUBLICA";"R DA REPUBLICA";"";-51 221482;"0";3;0;0;0;"DIA";"0";0;"0";0;140;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;13;"SEGUNDA-FEIRA";0;"0";0;"EPTC";7;"638229";-30 032197;"Cruzamento";"R SARMENTO LEITE & AV OSVALDO ARANHA";"R SARMENTO LEITE";"AV OSVALDO ARANHA";-51 22045;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;1;0;14;"TERCA-FEIRA";0;"1";0;"DEPTRAN";16;"638198";-30 033141;"Logradouro";"613 R RIACHUELO";"R RIACHUELO";"";-51 235643;"0";3;0;0;0;"DIA";"0";0;"0";0;613;0;"CENTRO";"1";"BOM";"ABALROAMENTO";5
2017;0;0;NA;2;0;"";1;0;0;14;"TERCA-FEIRA";0;"0";0;"EPTC";8;"638241";-30 035713;"Logradouro";"604 R DEMETRIO RIBEIRO";"R DEMETRIO RIBEIRO";"";-51 23353;"0";3;0;0;0;"DIA";"0";0;"0";0;604;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;0;0;14;"TERCA-FEIRA";0;"0";0;"EPTC";13;"638246";-30 034964;"Cruzamento";"R CEL FERNANDO MACHADO & AV BORGES DE MEDEIROS";"R CEL FERNANDO MACHADO";"AV BORGES DE MEDEIROS";-51 228028;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;14;"TERCA-FEIRA";0;"0";0;"EPTC";10;"638242";-30 034928;"Logradouro";"1055 R CEL FERNANDO MACHADO";"R CEL FERNANDO MACHADO";"";-51 226986;"0";3;0;0;0;"DIA";"0";0;"0";0;1055;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;2;0;NA;0;0;"";1;0;0;15;"QUARTA-FEIRA";0;"0";0;"EPTC";22;"638359";-30 031554;"Logradouro";"168 R GEN BENTO MARTINS";"R GEN BENTO MARTINS";"";-51 235221;"0";3;0;0;0;"NOITE";"0";0;"0";0;168;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;1;0;NA;0;0;"";1;1;0;15;"QUARTA-FEIRA";0;"3";0;"DEPTRAN";5;"638263";-30 031572;"Cruzamento";"R RIACHUELO & R MARECHAL FLORIANO PEIXOTO";"R RIACHUELO";"R MARECHAL FLORIANO PEIXOTO";-51 226968;"0";3;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;1;0;NA;1;0;"";1;0;0;15;"QUARTA-FEIRA";0;"0";0;"EPTC";14;"638278";-30 027678;"Cruzamento";"PCA PEREIRA PAROBE & R VOLUNTARIOS DA PATRIA";"PCA PEREIRA PAROBE";"R VOLUNTARIOS DA PATRIA";-51 226671;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;15;"QUARTA-FEIRA";0;"0";0;"EPTC";13;"638276";-30 026598;"Cruzamento";"R VOLUNTARIOS DA PATRIA & R DA CONCEICAO";"R VOLUNTARIOS DA PATRIA";"R DA CONCEICAO";-51 219646;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;2;0;NA;0;0;"";1;0;0;15;"QUARTA-FEIRA";0;"0";0;"EPTC";13;"638277";-30 026598;"Cruzamento";"R VOLUNTARIOS DA PATRIA & R DA CONCEICAO";"R VOLUNTARIOS DA PATRIA";"R DA CONCEICAO";-51 219646;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;1;0;NA;0;0;"VIVA SUL (LOTE 3)";1;1;0;15;"QUARTA-FEIRA";0;"2";0;"DEPTRAN";22;"638284";-30 038112;"Logradouro";"721 AV JOAO PESSOA";"AV JOAO PESSOA";"";-51 218804;"0";3;0;0;0;"NOITE";"0";0;"1";0;721;0;"CENTRO";"0";"BOM";"COLISAO";5
2017;2;0;NA;0;0;"";1;0;0;16;"QUINTA-FEIRA";0;"0";0;"EPTC";13;"638381";-30 034981;"Logradouro";"551 AV PRESIDENTE JOAO GOULART";"AV PRESIDENTE JOAO GOULART";"";-51 240856;"0";3;0;0;0;"DIA";"0";0;"0";0;551;0;"CENTRO";"0";"NUBLADO";"COLISAO";1
2017;1;0;NA;0;0;"";1;1;0;16;"QUINTA-FEIRA";0;"1";1;"DEPTRAN";20;"638293";-30 025836;"Logradouro";"235 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 224578;"0";3;0;0;0;"NOITE";"0";0;"0";0;235;0;"CENTRO";"0";"CHUVOSO";"ATROPELAMENTO";5
2017;1;0;NA;0;0;"";1;1;0;16;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";22;"638295";-30 028017;"Logradouro";"591 AV ALBERTO BINS";"AV ALBERTO BINS";"";-51 220512;"0";3;0;0;1;"NOITE";"0";0;"0";0;591;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2017;2;0;NA;0;0;"";1;0;0;17;"SEXTA-FEIRA";0;"0";0;"EPTC";9;"638401";-30 033524;"Logradouro";"1191 R DUQUE DE CAXIAS";"R DUQUE DE CAXIAS";"";-51 229547;"0";3;0;0;0;"DIA";"0";0;"0";0;1191;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;17;"SEXTA-FEIRA";0;"0";0;"EPTC";13;"638406";-30 026608;"Logradouro";"20 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 22666;"0";3;0;0;0;"DIA";"0";0;"0";0;20;0;"LESTE";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;1;0;17;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";9;"638322";-30 031;"Logradouro";"320 AV SENADOR SALGADO FILHO";"AV SENADOR SALGADO FILHO";"";-51 224343;"0";3;0;0;1;"DIA";"0";0;"0";0;320;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2017;1;0;NA;0;0;"";1;1;0;17;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";13;"638326";-30 02597;"Logradouro";"283 R DA CONCEICAO";"R DA CONCEICAO";"";-51 219739;"0";3;0;0;1;"DIA";"0";0;"0";0;283;0;"CENTRO";"0";"BOM";"COLISAO";5
2017;1;0;NA;0;0;"";1;0;0;17;"SEXTA-FEIRA";0;"0";0;"DEPTRAN";8;"638320";-30 027921;"Cruzamento";"R DA CONCEICAO & AV ALBERTO BINS";"R DA CONCEICAO";"AV ALBERTO BINS";-51 219325;"0";3;0;0;1;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;18;"SABADO";0;"0";0;"EPTC";10;"638439";-30 037408;"Logradouro";"685 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 232833;"0";3;0;0;0;"DIA";"0";0;"0";0;685;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";1
2017;1;0;NA;0;0;"MOB (LOTE 1)";1;0;0;19;"DOMINGO";0;"0";0;"EPTC";18;"638940";-30 026694;"Cruzamento";"AV JULIO DE CASTILHOS & LG VISCONDE DO CAIRU";"AV JULIO DE CASTILHOS";"LG VISCONDE DO CAIRU";-51 226857;"0";3;0;0;0;"NOITE";"0";0;"1";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;1;0;19;"DOMINGO";0;"1";0;"DEPTRAN";22;"638364";-30 031617;"Logradouro";"1653 R RIACHUELO";"R RIACHUELO";"";-51 225002;"0";3;0;0;0;"NOITE";"0";0;"0";0;1653;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;1;0;NA;0;0;"";1;0;0;19;"DOMINGO";0;"0";0;"EPTC";18;"638500";-30 025009;"Cruzamento";"AV JULIO DE CASTILHOS & R CARLOS CHAGAS";"AV JULIO DE CASTILHOS";"R CARLOS CHAGAS";-51 222945;"0";3;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2017;0;0;NA;0;0;"";1;1;0;20;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";19;"641160";-30 035423;"Cruzamento";"R DUQUE DE CAXIAS & R WASHINGTON LUIZ";"R DUQUE DE CAXIAS";"R WASHINGTON LUIZ";-51 240186;"0";3;0;0;1;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"CHUVOSO";"QUEDA";5
2017;0;1;NA;0;0;"MAIS (LOTE 6)";1;1;0;20;"SEGUNDA-FEIRA";0;"1";0;"DEPTRAN";11;"638455";-30 036668;"Logradouro";"1670 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 225543;"0";3;0;0;0;"DIA";"0";0;"1";0;1670;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2017;1;0;NA;0;0;"";1;0;0;20;"SEGUNDA-FEIRA";0;"0";0;"EPTC";8;"638466";-30 035738;"Logradouro";"1840 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 224684;"0";3;0;0;0;"DIA";"1";0;"0";0;1840;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;2;0;NA;0;0;"";1;0;0;21;"TERCA-FEIRA";0;"0";0;"EPTC";14;"638516";-30 034069;"Cruzamento";"R DUQUE DE CAXIAS & R GEN CYPRIANO FERREIRA";"R DUQUE DE CAXIAS";"R GEN CYPRIANO FERREIRA";-51 235521;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;0;0;NA;1;0;"";1;0;0;21;"TERCA-FEIRA";0;"0";0;"EPTC";16;"638517";-30 034066;"Logradouro";"619 R DUQUE DE CAXIAS";"R DUQUE DE CAXIAS";"";-51 235418;"1";3;0;0;0;"DIA";"0";0;"0";0;619;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;0;0;21;"TERCA-FEIRA";0;"0";0;"EPTC";12;"638513";-30 033486;"Cruzamento";"R DUQUE DE CAXIAS & R ESPIRITO SANTO";"R DUQUE DE CAXIAS";"R ESPIRITO SANTO";-51 229682;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"1";"BOM";"COLISAO";1
2017;1;0;NA;1;0;"";1;0;0;21;"TERCA-FEIRA";0;"0";0;"EPTC";10;"638512";-30 030074;"Logradouro";"77 R SARMENTO LEITE";"R SARMENTO LEITE";"";-51 219407;"0";3;0;0;0;"DIA";"0";0;"0";0;77;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;2;0;NA;0;0;"";1;0;0;21;"TERCA-FEIRA";0;"0";0;"EPTC";12;"638539";-30 030074;"Logradouro";"77 R SARMENTO LEITE";"R SARMENTO LEITE";"";-51 219407;"0";3;0;0;0;"DIA";"0";0;"0";0;77;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;2;0;NA;0;0;"";1;0;0;22;"QUARTA-FEIRA";0;"0";0;"EPTC";14;"638565";-30 034981;"Logradouro";"551 AV PRESIDENTE JOAO GOULART";"AV PRESIDENTE JOAO GOULART";"";-51 240856;"0";3;0;0;0;"DIA";"0";0;"0";0;551;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;1;0;NA;1;0;"";1;0;0;23;"QUINTA-FEIRA";0;"0";0;"EPTC";10;"638578";-30 03415;"Cruzamento";"AV LOUREIRO DA SILVA & R SARMENTO LEITE";"AV LOUREIRO DA SILVA";"R SARMENTO LEITE";-51 221477;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"NUBLADO";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;23;"QUINTA-FEIRA";0;"0";0;"EPTC";9;"638938";-30 03056;"Cruzamento";"R SARMENTO LEITE & R IRMAO JOSE OTAO";"R SARMENTO LEITE";"R IRMAO JOSE OTAO";-51 219336;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;1;0;24;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";20;"638623";-30 032396;"Cruzamento";"PCA MARECHAL DEODORO & R GEN CAMARA";"PCA MARECHAL DEODORO";"R GEN CAMARA";-51 230148;"0";3;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;1;0;NA;0;0;"";1;1;0;24;"SEXTA-FEIRA";0;"1";1;"DEPTRAN";23;"641487";-30 031571;"Cruzamento";"R RIACHUELO & AV BORGES DE MEDEIROS";"R RIACHUELO";"AV BORGES DE MEDEIROS";-51 227784;"0";3;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;2;0;NA;0;0;"";1;0;0;24;"SEXTA-FEIRA";0;"0";0;"EPTC";20;"638948";-30 036668;"Logradouro";"1670 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 225543;"0";3;0;0;0;"NOITE";"0";0;"0";0;1670;0;"CENTRO";"0";"BOM";"CHOQUE";1
2017;0;0;NA;0;0;"";1;0;0;24;"SEXTA-FEIRA";0;"0";0;"EPTC";16;"638639";-30 024578;"Logradouro";"505 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 222006;"1";3;0;0;0;"DIA";"0";0;"0";0;505;0;"CENTRO";"1";"BOM";"ABALROAMENTO";1
2017;0;0;NA;0;0;"MOB (LOTE 2)";1;1;0;25;"SABADO";0;"1";0;"DEPTRAN";18;"639079";-30 024104;"Logradouro";"607 AV JULIO DE CASTILHOS";"AV JULIO DE CASTILHOS";"";-51 221033;"0";3;0;0;0;"NOITE";"0";0;"1";0;607;0;"CENTRO";"0";"BOM";"QUEDA";5
2017;1;0;NA;1;0;"";1;0;0;25;"SABADO";0;"0";0;"EPTC";7;"638653";-30 029572;"Logradouro";"75 AV INDEPENDENCIA";"AV INDEPENDENCIA";"";-51 220706;"0";3;0;0;0;"DIA";"0";0;"0";0;75;0;"CENTRO";"0";"BOM";"EVENTUAL";1
2017;1;0;NA;0;0;"CARRIS";1;0;0;27;"SEGUNDA-FEIRA";0;"0";0;"EPTC";10;"638692";-30 037136;"Logradouro";"350 AV LOUREIRO DA SILVA";"AV LOUREIRO DA SILVA";"";-51 237986;"0";3;0;0;0;"DIA";"0";0;"1";0;350;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;2;0;NA;0;0;"";1;0;0;27;"SEGUNDA-FEIRA";0;"0";0;"EPTC";11;"638691";-30 031018;"Logradouro";"187 R SARMENTO LEITE";"R SARMENTO LEITE";"";-51 219743;"0";3;0;0;0;"DIA";"0";0;"0";0;187;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;2;0;NA;0;0;"";1;0;0;27;"SEGUNDA-FEIRA";0;"0";0;"EPTC";15;"638694";-30 027969;"Logradouro";"669 AV ALBERTO BINS";"AV ALBERTO BINS";"";-51 219722;"0";3;0;0;0;"DIA";"0";0;"0";0;669;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;0;0;NA;0;0;"";1;1;0;28;"TERCA-FEIRA";0;"1";0;"DEPTRAN";11;"651404";-30 028638;"Logradouro";"1044 R SIQUEIRA CAMPOS";"R SIQUEIRA CAMPOS";"";-51 231383;"0";3;0;0;1;"DIA";"0";0;"0";0;1044;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;1;0;NA;0;0;"";1;0;0;28;"TERCA-FEIRA";0;"0";0;"EPTC";15;"638858";-30 027267;"Logradouro";"31 R SENHOR DOS PASSOS";"R SENHOR DOS PASSOS";"";-51 224125;"0";3;0;0;0;"DIA";"0";0;"0";0;31;0;"CENTRO";"1";"NUBLADO";"CHOQUE";1
2017;2;0;NA;0;0;"";1;0;0;29;"QUARTA-FEIRA";0;"0";0;"EPTC";15;"639006";-30 028693;"Cruzamento";"R SIQUEIRA CAMPOS & AV SEPULVEDA";"R SIQUEIRA CAMPOS";"AV SEPULVEDA";-51 231461;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"CHOQUE";1
2017;2;0;NA;0;0;"";1;0;0;29;"QUARTA-FEIRA";0;"0";0;"EPTC";18;"638892";-30 032197;"Cruzamento";"R SARMENTO LEITE & AV OSVALDO ARANHA";"R SARMENTO LEITE";"AV OSVALDO ARANHA";-51 22045;"0";3;0;0;0;"NOITE";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"COLISAO";1
2017;1;0;NA;0;0;"";1;1;0;30;"QUINTA-FEIRA";0;"1";0;"DEPTRAN";18;"638741";-30 037568;"Logradouro";"480 R GEN LIMA E SILVA";"R GEN LIMA E SILVA";"";-51 22237;"0";3;0;0;1;"NOITE";"0";0;"0";0;480;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2017;2;0;NA;0;0;"";1;0;0;31;"SEXTA-FEIRA";0;"0";0;"EPTC";8;"638916";-30 030518;"Logradouro";"647 R SETE DE SETEMBRO";"R SETE DE SETEMBRO";"";-51 233926;"0";3;0;0;0;"DIA";"0";0;"0";0;647;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;1;0;"";1;0;0;31;"SEXTA-FEIRA";0;"0";0;"EPTC";10;"638911";-30 030867;"Logradouro";"904 R DOS ANDRADAS";"R DOS ANDRADAS";"";-51 23268;"0";3;0;0;0;"DIA";"0";0;"0";0;904;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;2;0;NA;0;0;"";1;0;0;31;"SEXTA-FEIRA";0;"0";0;"EPTC";15;"638915";-30 036099;"Logradouro";"1020 R DEMETRIO RIBEIRO";"R DEMETRIO RIBEIRO";"";-51 229176;"0";3;0;0;0;"DIA";"0";0;"0";0;1020;0;"CENTRO";"0";"BOM";"CHOQUE";1
2017;1;0;NA;0;0;"";1;0;0;31;"SEXTA-FEIRA";0;"0";0;"EPTC";9;"638914";-30 027141;"Cruzamento";"AV BORGES DE MEDEIROS & PCA REVOLUCAO FARROUPILHA";"AV BORGES DE MEDEIROS";"PCA REVOLUCAO FARROUPILHA";-51 22861;"0";3;0;0;0;"DIA";"0";1;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;0;0;31;"SEXTA-FEIRA";0;"0";0;"EPTC";9;"638912";-30 028611;"Logradouro";"25 AV OTAVIO ROCHA";"AV OTAVIO ROCHA";"";-51 226384;"1";3;0;0;0;"DIA";"0";0;"0";0;25;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;1;0;NA;0;0;"";1;1;0;31;"SEXTA-FEIRA";0;"1";0;"DEPTRAN";8;"638791";-30 027997;"Logradouro";"550 AV ALBERTO BINS";"AV ALBERTO BINS";"";-51 221052;"0";3;0;0;1;"DIA";"0";0;"0";0;550;0;"CENTRO";"0";"BOM";"ABALROAMENTO";5
2017;1;0;NA;1;0;"";1;0;0;31;"SEXTA-FEIRA";0;"0";0;"EPTC";8;"638913";-30 028016;"Cruzamento";"R CEL VICENTE & AV ALBERTO BINS";"R CEL VICENTE";"AV ALBERTO BINS";-51 220913;"0";3;0;0;0;"DIA";"0";0;"0";0;0;0;"CENTRO";"0";"BOM";"ABALROAMENTO";1
2017;0;0;NA;1;0;"";1;0;0;31;"SEXTA-FEIRA";0;"0";0;"EPTC";16;"638975";-30 025165;"Logradouro";"175 R DA CONCEICAO";"R DA CONCEICAO";"";-51 220005;"0";3;0;0;0;"DIA";"0";0;"0";1;175;0;"CENTRO";"0";"BOM";"CHOQUE";1
2017;1;0;NA;0;0;"";1;1;0;1;"SABADO";0;"1";0;"DEPTRAN";16;"638816";-30 03554;"Logradouro";"413 R DEMETRIO RIBEIRO";"R DEMETRIO RIBEIRO";"";-51 235238;"0";4;0;0;0;"DIA";"0";0;"0";0;413;0;"CENTRO";"0";"BOM";"ATROPELAMENTO";5
2017;1;0;NA;0;0;"";1;0;0;2;"DOMINGO";0;"0";0;"EPTC";21;"638832";-30 027493;"Logradouro";"1095 AV MAUA";"AV MAUA";"";-51 231143;"0";4;0;0;0;"NOITE";"0";0;"0";0;1095;0;"CENTRO";"0";"BOM";"CHOQUE";1
2017;2;0;NA;0;0;"";1;0;0;2;"DOMINGO";0;"0";0;"DEPTRAN";17;"638828";-30 028195;"Logradouro";"1170 R SIQUEIRA CAMPOS";"R SIQUEIRA CAMPOS";"";-51 230091;"0";4;0;0;0;"DIA";"0";0;"0";0;1170;0;"CENTRO";"0";"BOM";"CHOQUE";1
2017;1;0;NA;0;0;"";1;0;0;3;"SEGUNDA-FEIRA";0;"0";0;"EPTC";10;"638991";-30 035443;"Logradouro";"120 R GEN LIMA E SILVA";"R GEN LIMA E SILVA";"";-51 225148;"0";4;0;0;0;"DIA";"0";0;"0";0;120;0;"CENTRO";"1";"BOM";"CHOQUE";1
